Error 1100, reqId -1: Connectivity between Gar Wood Securities, LLC and Gar Wood Pro has been lost.
Error 1100, reqId -1: Connectivity between Gar Wood Securities, LLC and Gar Wood Pro has been lost.
Error 1100, reqId -1: Connectivity between Gar Wood Securities, LLC and Gar Wood Pro has been lost.
Error 1100, reqId -1: Connectivity between Gar Wood Securities, LLC and Gar Wood Pro has been lost.
Error 1100, reqId -1: Connectivity between Gar Wood Securities, LLC and Gar Wood Pro has been lost.
Error 1100, reqId -1: Connectivity between Gar Wood Securities, LLC and Gar Wood Pro has been lost.
Error 1100, reqId -1: Connectivity between Gar Wood Securities, LLC and Gar Wood Pro has been lost.
Error 1100, reqId -1: Connectivity between Gar Wood Securities, LLC and Gar Wood Pro has been lost.
Error 1100, reqId -1: Connectivity between Gar Wood Securities, LLC and Gar Wood Pro has been lost.
Error 1100, reqId -1: Connectivity between Gar Wood Securities, LLC and Gar Wood Pro has been lost.
Error 1100, reqId -1: Connectivity between Gar Wood Securities, LLC and Gar Wood Pro has been lost.
Error 1102, reqId -1: Connectivity between Gar Wood Securities, LLC and Gar Wood Pro has been restored - data maintained. All data farms are connected: usfuture.nj; usfarm.nj; usfuture; cashfarm; usfarm; ushmds; secdefil.
Error 420, reqId 4877: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4974: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4975: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4976: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4977: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4978: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4979: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4980: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4981: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4982: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4983: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4984: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4985: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4986: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4987: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4988: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4989: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4990: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4991: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4992: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4993: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4994: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4995: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4996: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4997: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4998: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 4999: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5000: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5001: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5002: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5003: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5004: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5005: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5006: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5007: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5008: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5009: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5010: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5011: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5012: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5013: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5014: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5015: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5016: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5017: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5018: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5019: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5020: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5021: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5022: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5023: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5024: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5025: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
Error 420, reqId 5026: Invalid Real-time Query:Trading TWS session is connected from a different IP address, contract: Contract(secType='FUT', conId=495512563, symbol='ES', lastTradeDateOrContractMonth='20251219', multiplier='50', exchange='CME', currency='USD', localSymbol='ESZ5', tradingClass='ES')
